time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
4053553,,,,,,,,0.6796875,-0.9453125,-0.80859375,0.20703125,0.111328125,-0.005859375,0.0859375,-10.38671875,1.05078125
4053554,,,,,,,,0.5625,-1.0,-0.8515625,0.142578125,0.11328125,0.00390625,-0.03125,-10.421875,1.015625
4053555,,,,,,,,0.2578125,-0.80859375,-0.984375,0.0703125,0.1171875,0.01171875,-0.3359375,-10.23046875,0.8984375
4053556,,,,,,,,-0.1640625,-0.6171875,-0.71484375,-0.05859375,0.1015625,0.01171875,-0.7578125,-10.0390625,1.16796875
4053557,,,,,,,,-0.234375,-0.578125,-0.125,-0.1328125,0.078125,0.005859375,-0.8359375,-10.00390625,1.7421875
4053558,,,,,,,,-0.08203125,-0.53515625,0.04296875,-0.1953125,0.072265625,0.0078125,-0.68359375,-9.96484375,1.89453125
4053559,,,,,,,,0.6796875,-1.3359375,0.02734375,-0.251953125,0.056640625,0.0,0.0859375,-10.76953125,1.85546875
4053560,36.01252133333333,129.31924266666667,57.93603532984495,13.463244486253519,1.3,317.0,,1.03125,-2.25,-0.1015625,-0.314453125,0.044921875,0.001953125,0.4296875,-11.6875,1.703125
4053561,,,,,,,,0.76171875,-3.3515625,0.359375,-0.373046875,0.048828125,0.013671875,0.16015625,-12.80078125,2.125
4053562,,,,,,,,-0.1171875,-2.65625,1.203125,-0.4140625,0.033203125,0.01171875,-0.71875,-12.11328125,2.9296875
4053563,,,,,,,,-0.921875,-1.7734375,1.77734375,-0.44140625,0.03515625,0.01171875,-1.5234375,-11.2265625,3.46484375
4053564,,,,,,,,-1.46875,-1.3046875,2.19921875,-0.568359375,0.0546875,0.01171875,-2.0625,-10.765625,3.84765625
4053565,,,,,,,,-1.08203125,-1.55859375,2.26171875,-0.73046875,0.048828125,0.00390625,-1.67578125,-11.03515625,3.84765625
4053566,,,,,,,,-0.31640625,-2.0859375,2.140625,-0.78515625,0.1171875,-0.041015625,-0.91015625,-11.5703125,3.65625
4053567,,,,,,,,-0.08984375,-2.76953125,2.6328125,-0.640625,0.26171875,-0.076171875,-0.68359375,-12.26171875,4.078125
4053568,,,,,,,,-0.125,-2.80078125,2.77734375,-0.5234375,0.310546875,-0.091796875,-0.71875,-12.30078125,4.19140625
4053569,,,,,,,,-0.25,-2.82421875,2.75,-0.365234375,0.30078125,-0.09375,-0.8359375,-12.33984375,4.1171875
4053570,36.012522,129.31924166666667,57.84588540991122,13.537216714827832,1.2000000000000002,315.0,,-0.33203125,-2.546875,2.62890625,-0.314453125,0.044921875,0.001953125,-0.91015625,-12.07421875,3.96484375
4053571,,,,,,,,-0.33984375,-2.1953125,2.484375,-0.421875,0.099609375,-0.099609375,-0.91015625,-11.7265625,3.7734375
4053572,,,,,,,,-0.6640625,-1.54296875,1.9765625,-0.3046875,0.228515625,-0.11328125,-1.21875,-11.0703125,3.234375
4053573,,,,,,,,-0.9765625,-0.9609375,1.92578125,-0.13671875,0.3359375,-0.15234375,-1.5234375,-10.5,3.16015625
4053574,,,,,,,,-1.109375,-0.76171875,1.89453125,0.009765625,0.3671875,-0.220703125,-1.640625,-10.30859375,3.12109375
4053575,,,,,,,,-1.015625,-0.609375,1.703125,0.068359375,0.384765625,-0.263671875,-1.5234375,-10.16015625,2.9296875
4053576,,,,,,,,-0.83203125,-0.30078125,1.6171875,0.09375,0.392578125,-0.28125,-1.33203125,-9.84765625,2.8515625
4053577,,,,,,,,-0.59765625,0.2421875,1.3046875,0.099609375,0.380859375,-0.306640625,-1.06640625,-9.3125,2.546875
4053578,,,,,,,,-0.19921875,0.93359375,0.8359375,0.078125,0.353515625,-0.34765625,-0.64453125,-8.62109375,2.0859375
4053579,,,,,,,,0.046875,1.390625,0.63671875,0.064453125,0.298828125,-0.38671875,-0.375,-8.1640625,1.89453125
4053580,36.012523,129.31924066666667,57.75573524816966,13.64817535349163,1.3,317.0,,0.0546875,1.96484375,0.20703125,-0.314453125,0.044921875,0.001953125,-0.3359375,-7.5859375,1.47265625
4053581,,,,,,,,-0.1015625,2.359375,0.0859375,0.04296875,0.201171875,-0.408203125,-0.453125,-7.20703125,1.359375
4053582,,,,,,,,-0.125,3.09375,-0.08203125,0.13671875,0.181640625,-0.408203125,-0.4140625,-6.48046875,1.20703125
4053583,,,,,,,,-0.1015625,3.28515625,-0.12109375,0.154296875,0.193359375,-0.41015625,-0.375,-6.28125,1.16796875
4053584,,,,,,,,0.05078125,3.70703125,-0.7890625,0.166015625,0.236328125,-0.41015625,-0.18359375,-5.86328125,0.515625
4053585,,,,,,,,-0.02734375,3.8125,-1.08203125,0.146484375,0.287109375,-0.4140625,-0.22265625,-5.75,0.24609375
4053586,,,,,,,,-0.36328125,3.62109375,-1.01953125,0.142578125,0.3046875,-0.423828125,-0.52734375,-5.9375,0.32421875
4053587,,,,,,,,-0.91796875,3.19921875,-0.8515625,0.138671875,0.23046875,-0.466796875,-1.02734375,-6.36328125,0.515625
4053588,,,,,,,,-1.0546875,2.89453125,-0.7734375,0.140625,0.205078125,-0.46875,-1.140625,-6.66796875,0.59375
4053589,,,,,,,,-1.1328125,2.55078125,-0.75390625,0.1328125,0.17578125,-0.484375,-1.1796875,-7.01171875,0.62890625
4053590,36.0125235,129.31923999999998,57.69563526248098,13.703654576088041,1.1,319.0,,-1.1328125,2.04296875,-0.76953125,0.083984375,0.193359375,-0.46875,-0.3359375,-7.5859375,1.47265625
4053591,,,,,,,,-1.140625,1.7734375,-0.62109375,0.01953125,0.205078125,-0.462890625,-1.1015625,-7.78125,0.78515625
4053592,,,,,,,,-1.265625,1.73046875,-0.5859375,-0.046875,0.177734375,-0.43359375,-1.1796875,-7.81640625,0.8203125
4053593,,,,,,,,-1.41015625,1.69140625,-0.61328125,-0.09765625,0.115234375,-0.392578125,-1.29296875,-7.8515625,0.78515625
4053594,,,,,,,,-1.3359375,1.546875,-0.796875,-0.10546875,0.060546875,-0.341796875,-1.1796875,-8.0078125,0.59375
4053595,,,,,,,,-1.20703125,1.078125,-0.8671875,-0.095703125,0.056640625,-0.294921875,-1.02734375,-8.46875,0.515625
4053596,,,,,,,,-1.22265625,1.078125,-0.859375,-0.072265625,0.060546875,-0.259765625,-0.94921875,-8.69921875,0.515625
4053597,,,,,,,,-0.9296875,0.42578125,-0.78125,-0.015625,0.06640625,-0.208984375,-0.71875,-9.1171875,0.59375
4053598,,,,,,,,-0.72265625,-0.109375,-0.74609375,0.048828125,0.0625,-0.16015625,-0.48828125,-9.65625,0.62890625
4053599,,,,,,,,-0.609375,-0.30859375,-0.76171875,0.091796875,0.044921875,-0.119140625,-0.375,-9.84375,0.62890625
4053600,36.012524500000005,129.31923883333332,57.59046019969208,13.814613119271879,1.2000000000000002,317.0,0.0,-0.51171875,-0.234375,-0.84375,0.080078125,-0.009765625,-0.07421875,-0.3359375,-7.5859375,1.47265625
4053601,,,,,,,,-0.48046875,0.02734375,-0.96875,0.06640625,-0.044921875,-0.048828125,-0.22265625,-9.50390625,0.4375
4053602,,,,,,,,-0.671875,0.05859375,-0.8984375,0.056640625,-0.068359375,-0.03515625,-0.4140625,-9.46484375,0.515625
4053603,,,,,,,,-0.91015625,-0.1328125,-0.79296875,0.083984375,-0.08203125,-0.033203125,-0.64453125,-9.65625,0.62890625
4053604,,,,,,,,-1.1015625,-0.59375,-0.71484375,0.134765625,-0.0859375,-0.03125,-0.8359375,-10.1171875,0.70703125
4053605,,,,,,,,-1.22265625,-0.74609375,-0.66015625,0.173828125,-0.060546875,-0.041015625,-0.94921875,-10.265625,0.78515625
4053606,,,,,,,,-1.22265625,-0.8671875,-0.6328125,0.18359375,-0.052734375,-0.052734375,-0.94921875,-10.38671875,0.8203125
4053607,,,,,,,,-1.19140625,-1.18359375,-0.609375,0.162109375,-0.021484375,-0.06640625,-0.91015625,-10.69140625,0.859375
4053608,,,,,,,,-0.95703125,-1.4140625,-0.76953125,0.107421875,-0.03125,-0.068359375,-0.68359375,-10.92578125,0.70703125
4053609,,,,,,,,-0.76953125,-1.375,-0.69921875,0.068359375,-0.07421875,-0.06640625,-0.48828125,-10.8828125,0.78515625
4053610,36.0125255,129.319238,57.51533495073496,13.9255718596368,1.3,319.0,,-0.28125,-0.953125,-0.77734375,0.080078125,-0.009765625,-0.07421875,0.0078125,-10.4609375,0.70703125
4053611,,,,,,,,-0.09765625,-0.609375,-0.8984375,0.04296875,-0.13671875,-0.015625,0.19921875,-10.12109375,0.59375
4053612,,,,,,,,-0.17578125,0.1875,-0.87109375,0.017578125,-0.115234375,0.005859375,0.12109375,-9.31640625,0.62890625
4053613,,,,,,,,-0.328125,0.37890625,-0.75390625,-0.001953125,-0.095703125,0.0234375,-0.03125,-9.1171875,0.74609375
4053614,,,,,,,,-0.98046875,0.87109375,-0.640625,-0.037109375,-0.05859375,0.04296875,-0.68359375,-8.62109375,0.859375
4053615,,,,,,,,-1.3828125,0.91796875,-0.5078125,-0.07421875,-0.0234375,0.05859375,-1.1015625,-8.578125,0.9765625
4053616,,,,,,,,-1.98828125,-0.34765625,-0.6171875,-0.14453125,0.037109375,0.078125,-1.71484375,-9.84765625,0.859375
4053617,,,,,,,,-2.09765625,-1.14453125,-0.1796875,-0.23046875,0.111328125,0.087890625,-1.83203125,-10.6484375,1.28125
4053618,,,,,,,,-1.93359375,-1.10546875,0.6484375,-0.296875,0.16796875,0.0859375,-1.67578125,-10.61328125,2.0859375
4053619,,,,,,,,-1.15234375,-0.29296875,1.37109375,-0.376953125,0.158203125,0.095703125,-0.91015625,-9.8046875,2.77734375
4053620,36.0125265,129.31923733333332,57.45523460594041,14.036530699335565,1.2000000000000002,323.0,,-0.01953125,-2.2109375,0.828125,-0.6171875,0.03125,0.1171875,0.19921875,-11.7265625,2.1640625
4053621,,,,,,,,0.9140625,-4.4609375,1.3203125,-0.8828125,-0.08984375,0.13671875,1.1171875,-13.984375,2.5859375
4053622,,,,,,,,2.6484375,-7.359375,3.01953125,-0.935546875,-0.208984375,0.17578125,2.84375,-16.90234375,4.19140625
4053623,,,,,,,,3.67578125,-6.57421875,4.08984375,-0.568359375,-0.3359375,0.240234375,3.83984375,-16.125,5.15234375
4053624,,,,,,,,2.703125,-3.765625,3.18359375,-0.662109375,-0.40234375,0.240234375,2.84375,-13.33984375,4.19140625
4053625,,,,,,,,1.34765625,-1.9921875,2.421875,-0.958984375,-0.6328125,0.234375,1.46484375,-11.57421875,3.3125
4053626,,,,,,,,0.40625,-1.375,2.546875,-0.65625,-0.619140625,0.201171875,0.5078125,-10.96484375,3.3515625
4053627,,,,,,,,0.265625,-1.6015625,2.578125,-0.060546875,-0.4140625,0.1640625,0.3515625,-11.19140625,3.3515625
4053628,,,,,,,,0.28125,-1.5859375,1.6328125,0.4296875,-0.232421875,0.09765625,0.3515625,-11.1875,2.4296875
4053629,,,,,,,,0.2421875,-1.13671875,1.1640625,0.552734375,-0.216796875,0.0078125,0.3125,-10.73046875,2.0078125
4053630,36.012527666666664,129.3192365,57.38010923722869,14.165982646035765,1.4000000000000001,327.0,,0.16015625,-0.828125,1.03515625,0.435546875,-0.326171875,-0.015625,0.19921875,-11.7265625,2.1640625
4053631,,,,,,,,0.0078125,-0.37109375,0.92578125,0.330078125,-0.443359375,-0.005859375,0.0859375,-9.9609375,1.85546875
4053632,,,,,,,,0.04296875,0.12890625,0.734375,0.326171875,-0.455078125,0.052734375,0.12109375,-9.46484375,1.703125
4053633,,,,,,,,0.3203125,0.92578125,0.55859375,0.287109375,-0.3828125,0.12890625,0.390625,-8.65625,1.55078125
4053634,,,,,,,,0.4453125,1.421875,0.375,0.240234375,-0.283203125,0.212890625,0.5078125,-8.1640625,1.3984375
4053635,,,,,,,,0.46875,1.890625,0.16015625,0.19921875,-0.216796875,0.279296875,0.5078125,-7.703125,1.20703125
4053636,,,,,,,,0.40625,1.96875,0.06640625,0.173828125,-0.19140625,0.30859375,0.4296875,-7.62890625,1.12890625
4053637,,,,,,,,0.3203125,2.390625,-0.1015625,0.158203125,-0.16015625,0.3359375,0.3125,-7.203125,0.9765625
4053638,,,,,,,,0.3515625,2.609375,-0.30859375,0.17578125,-0.138671875,0.345703125,0.3125,-6.98046875,0.78515625
4053639,,,,,,,,0.4609375,2.91796875,-0.36328125,0.212890625,-0.123046875,0.3359375,0.390625,-6.66796875,0.74609375
4053640,36.0125285,129.31923566666669,57.304984114421345,14.258448183482212,1.3,328.0,,0.79296875,2.95703125,-0.47265625,0.435546875,-0.326171875,-0.015625,0.69921875,-6.62890625,0.66796875
4053641,,,,,,,,1.265625,2.94921875,-0.54296875,0.21484375,-0.09375,0.3359375,1.1171875,-6.62890625,0.62890625
4053642,,,,,,,,1.64453125,2.6796875,-0.640625,0.212890625,-0.06640625,0.35546875,1.46484375,-6.90234375,0.5546875
4053643,,,,,,,,1.90625,2.40234375,-0.78125,0.212890625,-0.013671875,0.3515625,1.6953125,-7.1640625,0.4375
4053644,,,,,,,,1.98046875,2.25,-0.87109375,0.20703125,0.04296875,0.345703125,1.73046875,-7.32421875,0.36328125
4053645,,,,,,,,1.8125,1.8671875,-0.90234375,0.201171875,0.09375,0.32421875,1.5390625,-7.70703125,0.36328125
4053646,,,,,,,,1.65234375,1.8203125,-0.84375,0.193359375,0.138671875,0.302734375,1.34765625,-7.7421875,0.4375
4053647,,,,,,,,1.0703125,1.8984375,-0.66796875,0.189453125,0.181640625,0.263671875,0.734375,-7.66796875,0.62890625
4053648,,,,,,,,0.75,1.8125,-0.52734375,0.1796875,0.1953125,0.208984375,0.390625,-7.74609375,0.78515625
4053649,,,,,,,,0.54296875,1.62109375,-0.46875,0.18359375,0.2109375,0.150390625,0.16015625,-7.9296875,0.859375
4053650,36.0125295,129.31923483333333,57.22985887057968,14.369406926555655,1.3,326.0,,0.59765625,1.390625,-0.4921875,0.19140625,0.26953125,0.08984375,0.69921875,-6.62890625,0.66796875
4053651,,,,,,,,0.7109375,1.18359375,-0.66015625,0.212890625,0.361328125,0.025390625,0.3125,-8.35546875,0.70703125
4053652,,,,,,,,0.67578125,1.109375,-0.74609375,0.232421875,0.392578125,0.00390625,0.27734375,-8.4296875,0.62890625
4053653,,,,,,,,0.56640625,0.94921875,-0.69140625,0.2578125,0.421875,-0.025390625,0.16015625,-8.578125,0.70703125
4053654,,,,,,,,0.30078125,0.984375,-0.5234375,0.2734375,0.408203125,-0.03125,-0.10546875,-8.546875,0.8984375
4053655,,,,,,,,0.23046875,0.87109375,-0.46875,0.26953125,0.353515625,-0.03515625,-0.18359375,-8.65625,0.9765625
4053656,,,,,,,,0.23046875,0.671875,-0.4921875,0.271484375,0.328125,-0.029296875,-0.18359375,-8.85546875,0.9765625
4053657,,,,,,,,0.3828125,0.28125,-0.44921875,0.287109375,0.353515625,-0.0234375,-0.03125,-9.23828125,1.05078125
4053658,,,,,,,,0.5078125,0.38671875,-0.5703125,0.3125,0.404296875,-0.009765625,0.0859375,-9.1171875,0.9765625
4053659,,,,,,,,0.4296875,0.46484375,-0.65625,0.30859375,0.41015625,-0.00390625,0.0078125,-9.04296875,0.8984375
4053660,36.01253033333333,129.31923383333333,57.139708845774635,14.461872366388654,1.2000000000000002,324.0,,0.390625,0.49609375,-0.6875,0.19140625,0.26953125,0.08984375,-0.03125,-9.00390625,0.8984375
4053661,,,,,,,,0.4375,0.1796875,-0.75,0.24609375,0.318359375,0.02734375,0.0078125,-9.3125,0.859375
4053662,,,,,,,,0.55859375,-0.37109375,-0.6953125,0.2265625,0.265625,0.041015625,0.12109375,-9.84375,0.9375
4053663,,,,,,,,0.64453125,-0.5234375,-0.59765625,0.220703125,0.248046875,0.05078125,0.19921875,-10.0,1.05078125
4053664,,,,,,,,0.65234375,-0.9453125,-0.765625,0.189453125,0.248046875,0.052734375,0.19921875,-10.42578125,0.8984375
4053665,,,,,,,,0.46875,-0.984375,-0.7421875,0.11328125,0.23046875,0.0546875,0.0078125,-10.4609375,0.9375
4053666,,,,,,,,0.171875,-0.53125,-0.4453125,0.0,0.18359375,0.052734375,-0.296875,-10.0,1.2421875
4053667,,,,,,,,0.171875,0.04296875,-0.390625,-0.08984375,0.12890625,0.044921875,-0.296875,-9.42578125,1.28125
4053668,,,,,,,,0.29296875,0.1484375,-0.4296875,-0.125,0.103515625,0.0390625,-0.18359375,-9.3125,1.2421875
4053669,,,,,,,,1.01953125,-0.03515625,-0.60546875,-0.18359375,0.04296875,0.025390625,0.54296875,-9.50390625,1.05078125
4053670,36.01253116666667,129.31923266666666,57.03453391933215,14.554337711448063,1.3,319.0,,1.59375,-0.9921875,-0.609375,0.19140625,0.26953125,0.08984375,-0.03125,-9.00390625,0.8984375
4053671,,,,,,,,1.18359375,-2.28515625,-0.59375,-0.220703125,0.029296875,0.009765625,0.69921875,-11.76171875,1.015625
4053672,,,,,,,,0.40625,-1.7109375,0.421875,-0.224609375,0.025390625,0.0390625,-0.0703125,-11.1875,2.0078125
4053673,,,,,,,,-0.42578125,-1.25390625,1.09765625,-0.30078125,0.017578125,0.078125,-0.91015625,-10.73046875,2.66015625
4053674,,,,,,,,-0.80078125,-2.5859375,1.51171875,-0.4140625,0.060546875,0.099609375,-1.29296875,-12.07421875,3.04296875
4053675,,,,,,,,-0.9765625,-4.4453125,1.859375,-0.673828125,0.078125,0.08984375,-1.484375,-13.94921875,3.3125
4053676,,,,,,,,-2.34765625,-4.5546875,3.61328125,-0.712890625,0.205078125,0.00390625,-2.86328125,-14.0625,4.99609375
4053677,,,,,,,,-2.85546875,-3.7421875,3.8671875,-0.533203125,0.4296875,-0.072265625,-3.36328125,-13.2578125,5.1875
4053678,,,,,,,,-2.625,-3.3203125,3.5859375,-0.49609375,0.45703125,-0.068359375,-3.1328125,-12.8359375,4.8828125
4053679,,,,,,,,-1.1328125,-2.46875,2.65234375,-0.662109375,0.27734375,-0.025390625,-1.640625,-11.99609375,3.88671875
4053680,36.01253216666667,129.31923166666667,56.94438377827891,14.665296359911782,1.3,318.0,,-0.25,-2.37890625,2.32421875,0.19140625,0.26953125,0.08984375,-0.7578125,-11.9140625,3.50390625
4053681,,,,,,,,0.40234375,-2.40625,2.85546875,-0.501953125,0.171875,-0.0546875,-0.10546875,-11.95703125,3.96484375
4053682,,,,,,,,0.28515625,-2.32421875,2.83984375,-0.08203125,0.064453125,-0.0390625,-0.22265625,-11.875,3.92578125
4053683,,,,,,,,0.1640625,-2.09375,2.6015625,0.18359375,-0.060546875,0.01953125,-0.3359375,-11.6484375,3.6953125
4053684,,,,,,,,0.203125,-1.51953125,1.87890625,0.30078125,-0.021484375,0.033203125,-0.296875,-11.0703125,3.00390625
4053685,,,,,,,,0.24609375,-1.2890625,1.55078125,0.27734375,0.08984375,0.052734375,-0.26171875,-10.84765625,2.69921875
4053686,,,,,,,,0.1328125,-0.9453125,1.49609375,0.25,0.14453125,0.052734375,-0.375,-10.50390625,2.66015625
4053687,,,,,,,,-0.16796875,-0.41796875,1.3828125,0.3125,0.216796875,-0.001953125,-0.68359375,-9.96484375,2.5859375
4053688,,,,,,,,-0.13671875,0.1953125,0.9296875,0.314453125,0.140625,-0.072265625,-0.64453125,-9.3515625,2.1640625
4053689,,,,,,,,-0.01953125,0.92578125,0.28515625,0.26171875,0.111328125,-0.140625,-0.52734375,-8.62109375,1.55078125
4053690,36.012533,129.31923083333334,56.86925866468356,14.757761899395803,1.3,318.0,,0.15625,1.61328125,0.03125,0.19140625,0.26953125,0.08984375,-0.3359375,-7.93359375,1.3203125
4053691,,,,,,,,0.171875,2.00390625,-0.09765625,0.125,0.193359375,-0.240234375,-0.296875,-7.546875,1.20703125
4053692,,,,,,,,0.30078125,2.50390625,-0.26953125,0.138671875,0.22265625,-0.234375,-0.14453125,-7.046875,1.05078125
4053693,,,,,,,,0.29296875,2.80859375,-0.3515625,0.138671875,0.236328125,-0.23046875,-0.14453125,-6.7421875,0.9765625
4053694,,,,,,,,0.1171875,3.23046875,-0.59765625,0.115234375,0.302734375,-0.212890625,-0.296875,-6.3203125,0.74609375
4053695,,,,,,,,-0.015625,3.53125,-0.7578125,0.05078125,0.37109375,-0.212890625,-0.52734375,-5.94140625,0.59375
